+-------+------------+---------------------+
| id    | time       | number              |
| 1.2.4 | 2025-03-01 |                14.2 |
| 1.2.4 | 2025-04-01 |                14.2 |
| 1.2.4 | 2025-05-01 |                14.2 |
| 1.3.1 | 2018-07-01 |             1844171 |
| 1.3.1 | 2018-08-01 |             1137452 |
| 1.3.1 | 2018-09-01 |             2233985 |
| 1.3.1 | 2018-10-01 |             9096802 |
| 1.3.1 | 2018-11-01 |              573321 |
| 1.3.1 | 2018-12-01 |              431835 |
| 1.3.1 | 2019-01-01 |             1099536 |
| 1.3.1 | 2019-02-01 |              178923 |
| 1.3.1 | 2019-03-01 |             1331875 |
| 1.3.1 | 2019-04-01 |               30192 |
| 1.3.1 | 2019-05-01 |               24895 |
| 1.3.1 | 2019-06-01 |                5644 |
| 1.3.1 | 2019-07-01 |               46781 |
| 1.3.1 | 2019-08-01 |              691763 |
| 1.3.1 | 2019-09-01 |              377014 |
| 1.3.1 | 2019-10-01 |               64711 |
| 1.3.1 | 2019-11-01 |               98639 |
| 1.3.1 | 2019-12-01 |               94803 |
| 1.3.1 | 2020-01-01 |               33168 |
| 1.3.1 | 2020-02-01 |              110946 |
| 1.3.1 | 2020-03-01 |               91418 |
| 1.3.1 | 2020-04-01 |               71382 |
| 1.3.1 | 2020-05-01 |               27611 |
| 1.3.1 | 2020-06-01 |               34730 |
| 1.3.1 | 2020-07-01 |               59499 |
| 1.3.1 | 2020-08-01 |               51850 |
| 1.3.1 | 2020-09-01 |              274181 |
| 1.3.1 | 2020-10-01 |               22160 |
| 1.3.1 | 2020-11-01 |               38487 |
| 1.3.1 | 2020-12-01 |               47001 |
| 1.3.1 | 2021-01-01 |               71133 |
| 1.3.1 | 2021-02-01 |               34949 |
| 1.3.1 | 2021-03-01 |               58717 |
| 1.3.1 | 2021-04-01 |              132072 |
| 1.3.1 | 2021-05-01 |               87231 |
| 1.3.1 | 2021-06-01 |               66812 |
| 1.3.1 | 2021-07-01 |               89342 |
| 1.3.1 | 2021-08-01 |              191757 |
| 1.3.1 | 2021-09-01 |              186921 |
| 1.3.1 | 2021-10-01 |              114313 |
| 1.3.1 | 2021-11-01 |              118046 |
| 1.3.1 | 2021-12-01 |              118818 |
| 1.3.1 | 2022-01-01 |               81205 |
| 1.3.1 | 2022-02-01 |              176574 |
| 1.3.1 | 2022-03-01 |               66188 |
| 1.3.1 | 2022-04-01 |               38626 |
| 1.3.1 | 2022-05-01 |               25042 |
| 1.3.1 | 2022-06-01 |               28738 |
| 1.3.1 | 2022-07-01 |               18106 |
| 1.3.1 | 2022-08-01 |               14398 |
| 1.3.1 | 2022-09-01 |               27179 |
| 1.3.1 | 2022-10-01 |               66310 |
| 1.3.1 | 2022-11-01 |               76048 |
| 1.3.1 | 2022-12-01 |               13781 |
| 1.3.1 | 2023-01-01 |               12839 |
| 1.3.1 | 2023-02-01 |               14813 |
| 1.3.1 | 2023-03-01 |               30285 |
| 1.3.1 | 2023-04-01 |               30651 |
| 1.3.1 | 2023-05-01 |                7922 |
| 1.3.1 | 2023-06-01 |                8424 |
| 1.3.1 | 2023-07-01 |                 712 |
| 1.3.1 | 2023-08-01 |                1495 |
| 1.3.1 | 2023-09-01 |                1228 |
| 1.3.1 | 2023-10-01 |                 869 |
| 1.3.1 | 2023-11-01 |                   0 |
| 1.3.1 | 2023-12-01 |                   0 |
| 1.3.1 | 2024-01-01 |                   0 |
| 1.3.1 | 2024-02-01 |                  35 |
| 1.3.1 | 2024-03-01 |                 423 |
| 1.3.1 | 2024-04-01 |                   0 |
| 1.3.1 | 2024-05-01 |                 281 |
| 1.3.1 | 2024-06-01 |                  32 |
| 1.3.1 | 2024-07-01 |                 438 |
| 1.3.1 | 2024-08-01 |                1714 |
| 1.3.1 | 2024-09-01 |                  91 |
| 1.3.1 | 2024-10-01 |                   0 |
| 1.3.1 | 2024-11-01 |                3062 |
| 1.3.1 | 2024-12-01 |                  14 |
| 1.3.1 | 2025-01-01 |                  53 |
| 1.3.1 | 2025-02-01 |                   0 |
| 1.3.1 | 2025-03-01 |                   0 |
| 1.3.1 | 2025-04-01 |                1732 |
| 1.3.1 | 2025-05-01 |                   0 |
| 1.3.1 | 2025-06-01 |                   0 |
| 1.3.3 | 2018-07-01 |                 366 |
| 1.3.3 | 2018-08-01 |                 366 |
| 1.3.3 | 2018-09-01 |                 303 |
| 1.3.3 | 2018-10-01 |                 485 |
| 1.3.3 | 2018-11-01 |                 186 |
| 1.3.3 | 2018-12-01 |                 154 |
| 1.3.3 | 2019-01-01 |                 152 |
| 1.3.3 | 2019-02-01 |                  41 |
| 1.3.3 | 2019-03-01 |                 196 |
| 1.3.3 | 2019-04-01 |                  40 |
| 1.3.3 | 2019-05-01 |                  53 |
| 1.3.3 | 2019-06-01 |                  19 |
| 1.3.3 | 2019-07-01 |                  49 |
| 1.3.3 | 2019-08-01 |                  91 |
| 1.3.3 | 2019-09-01 |                  99 |
| 1.3.3 | 2019-10-01 |                  91 |
| 1.3.3 | 2019-11-01 |                 116 |
| 1.3.3 | 2019-12-01 |                 106 |
| 1.3.3 | 2020-01-01 |                  51 |
| 1.3.3 | 2020-02-01 |                 128 |
| 1.3.3 | 2020-03-01 |                 148 |
| 1.3.3 | 2020-04-01 |                 126 |
| 1.3.3 | 2020-05-01 |                  88 |
| 1.3.3 | 2020-06-01 |                  65 |
| 1.3.3 | 2020-07-01 |                  83 |
| 1.3.3 | 2020-08-01 |                  88 |
| 1.3.3 | 2020-09-01 |                  95 |
| 1.3.3 | 2020-10-01 |                  49 |
| 1.3.3 | 2020-11-01 |                 108 |
| 1.3.3 | 2020-12-01 |                 102 |
| 1.3.3 | 2021-01-01 |                 135 |
| 1.3.3 | 2021-02-01 |                  59 |
| 1.3.3 | 2021-03-01 |                 121 |
| 1.3.3 | 2021-04-01 |                 114 |
| 1.3.3 | 2021-05-01 |                  73 |
| 1.3.3 | 2021-06-01 |                  90 |
| 1.3.3 | 2021-07-01 |                  75 |
| 1.3.3 | 2021-08-01 |                 100 |
| 1.3.3 | 2021-09-01 |                 182 |
| 1.3.3 | 2021-10-01 |                 157 |
| 1.3.3 | 2021-11-01 |                 126 |
| 1.3.3 | 2021-12-01 |                 226 |
| 1.3.3 | 2022-01-01 |                 154 |
| 1.3.3 | 2022-02-01 |                 111 |
| 1.3.3 | 2022-03-01 |                 141 |
| 1.3.3 | 2022-04-01 |                  97 |
| 1.3.3 | 2022-05-01 |                  47 |
| 1.3.3 | 2022-06-01 |                  53 |
| 1.3.3 | 2022-07-01 |                  38 |
| 1.3.3 | 2022-08-01 |                  30 |
| 1.3.3 | 2022-09-01 |                  56 |
| 1.3.3 | 2022-10-01 |                  32 |
| 1.3.3 | 2022-11-01 |                  61 |
| 1.3.3 | 2022-12-01 |                  48 |
| 1.3.3 | 2023-01-01 |                  30 |
| 1.3.3 | 2023-02-01 |                  33 |
| 1.3.3 | 2023-03-01 |                  46 |
| 1.3.3 | 2023-04-01 |                  25 |
| 1.3.3 | 2023-05-01 |                  16 |
| 1.3.3 | 2023-06-01 |                  10 |
| 1.3.3 | 2023-07-01 |                   5 |
| 1.3.3 | 2023-08-01 |                   3 |
| 1.3.3 | 2023-09-01 |                  11 |
| 1.3.3 | 2023-10-01 |                   3 |
| 1.3.3 | 2023-11-01 |                   0 |
| 1.3.3 | 2023-12-01 |                   0 |
| 1.3.3 | 2024-01-01 |                   0 |
| 1.3.3 | 2024-02-01 |                   1 |
| 1.3.3 | 2024-03-01 |                   5 |
| 1.3.3 | 2024-04-01 |                   0 |
| 1.3.3 | 2024-05-01 |                   4 |
| 1.3.3 | 2024-06-01 |                   2 |
| 1.3.3 | 2024-07-01 |                   3 |
| 1.3.3 | 2024-08-01 |                   6 |
| 1.3.3 | 2024-09-01 |                   1 |
| 1.3.3 | 2024-10-01 |                   0 |
| 1.3.3 | 2024-11-01 |                   5 |
| 1.3.3 | 2024-12-01 |                   1 |
| 1.3.3 | 2025-01-01 |                   1 |
| 1.3.3 | 2025-02-01 |                   0 |
| 1.3.3 | 2025-03-01 |                   0 |
| 1.3.3 | 2025-04-01 |                   1 |
| 1.3.3 | 2025-05-01 |                   0 |
| 1.3.3 | 2025-06-01 |                   0 |
| 2.1.1 | 2016-02-01 |                   1 |
| 2.1.1 | 2016-05-01 |                   1 |
| 2.1.1 | 2016-08-01 |                   3 |
| 2.1.1 | 2016-09-01 |                  14 |
| 2.1.1 | 2016-10-01 |                  44 |
| 2.1.1 | 2016-11-01 |                 108 |
| 2.1.1 | 2016-12-01 |                  40 |
| 2.1.1 | 2017-01-01 |                  12 |
| 2.1.1 | 2017-02-01 |                  22 |
| 2.1.1 | 2017-03-01 |                  47 |
| 2.1.1 | 2017-04-01 |                  23 |
| 2.1.1 | 2017-05-01 |                  23 |
| 2.1.1 | 2017-06-01 |                  35 |
| 2.1.1 | 2017-07-01 |                  24 |
| 2.1.1 | 2017-08-01 |                  21 |
| 2.1.1 | 2017-09-01 |                  18 |
| 2.1.1 | 2017-10-01 |                  23 |
| 2.1.1 | 2017-11-01 |                  76 |
| 2.1.1 | 2017-12-01 |                  41 |
| 2.1.1 | 2018-01-01 |                  15 |
| 2.1.1 | 2018-02-01 |                  24 |
| 2.1.1 | 2018-03-01 |                  13 |
| 2.1.1 | 2018-04-01 |                  38 |
| 2.1.1 | 2018-05-01 |                 198 |
| 2.1.1 | 2018-06-01 |                 350 |
| 2.1.1 | 2018-07-01 |                 224 |
| 2.1.1 | 2018-08-01 |                 249 |
| 2.1.1 | 2018-09-01 |                 228 |
| 2.1.1 | 2018-10-01 |                 291 |
| 2.1.1 | 2018-11-01 |                 125 |
| 2.1.1 | 2018-12-01 |                  96 |
| 2.1.1 | 2019-01-01 |                  72 |
| 2.1.1 | 2019-02-01 |                  40 |
| 2.1.1 | 2019-03-01 |                  92 |
| 2.1.1 | 2019-04-01 |                  74 |
| 2.1.1 | 2019-05-01 |                  65 |
| 2.1.1 | 2019-06-01 |                  39 |
| 2.1.1 | 2019-07-01 |                  67 |
| 2.1.1 | 2019-08-01 |                  62 |
| 2.1.1 | 2019-09-01 |                  66 |
| 2.1.1 | 2019-10-01 |                  93 |
| 2.1.1 | 2019-11-01 |                  98 |
| 2.1.1 | 2019-12-01 |                  64 |
| 2.1.1 | 2020-01-01 |                  70 |
| 2.1.1 | 2020-02-01 |                  91 |
| 2.1.1 | 2020-03-01 |                  88 |
| 2.1.1 | 2020-04-01 |                 112 |
| 2.1.1 | 2020-05-01 |                  43 |
| 2.1.1 | 2020-06-01 |                 100 |
| 2.1.1 | 2020-07-01 |                  58 |
| 2.1.1 | 2020-08-01 |                  87 |
| 2.1.1 | 2020-09-01 |                  70 |
| 2.1.1 | 2020-10-01 |                  17 |
| 2.1.1 | 2020-11-01 |                  79 |
| 2.1.1 | 2020-12-01 |                  15 |
| 2.1.1 | 2021-01-01 |                  20 |
| 2.1.1 | 2021-02-01 |                  18 |
| 2.1.1 | 2021-03-01 |                  58 |
| 2.1.1 | 2021-04-01 |                  63 |
| 2.1.1 | 2021-05-01 |                  20 |
| 2.1.1 | 2021-06-01 |                  23 |
| 2.1.1 | 2021-07-01 |                  10 |
| 2.1.1 | 2021-08-01 |                  19 |
| 2.1.1 | 2021-09-01 |                  38 |
| 2.1.1 | 2021-10-01 |                  21 |
| 2.1.1 | 2021-11-01 |                  14 |
| 2.1.1 | 2021-12-01 |                  19 |
| 2.1.1 | 2022-01-01 |                   8 |
| 2.1.1 | 2022-02-01 |                   1 |
| 2.1.1 | 2022-03-01 |                  14 |
| 2.1.1 | 2022-04-01 |                  19 |
| 2.1.1 | 2022-05-01 |                   3 |
| 2.1.1 | 2022-06-01 |                   3 |
| 2.1.1 | 2022-07-01 |                   8 |
| 2.1.1 | 2022-08-01 |                  10 |
| 2.1.1 | 2022-09-01 |                  13 |
| 2.1.1 | 2022-10-01 |                   8 |
| 2.1.1 | 2022-11-01 |                   5 |
| 2.1.1 | 2022-12-01 |                   5 |
| 2.1.1 | 2023-03-01 |                   2 |
| 2.1.1 | 2023-04-01 |                   2 |
| 2.1.1 | 2023-06-01 |                   2 |
| 2.1.1 | 2024-02-01 |                   1 |
| 2.1.1 | 2024-08-01 |                   2 |
| 2.1.1 | 2025-04-01 |                   1 |
| 2.1.2 | 2016-02-01 |                   0 |
| 2.1.2 | 2016-05-01 |                   0 |
| 2.1.2 | 2016-08-01 |  0.9182958340544896 |
| 2.1.2 | 2016-09-01 |  0.3712323266408757 |
| 2.1.2 | 2016-10-01 |  0.8943426462690938 |
| 2.1.2 | 2016-11-01 |  0.8936129283959066 |
| 2.1.2 | 2016-12-01 |  0.6393971312389729 |
| 2.1.2 | 2017-01-01 |  0.6500224216483541 |
| 2.1.2 | 2017-02-01 |  0.6816900379901325 |
| 2.1.2 | 2017-03-01 |  0.8282577593054922 |
| 2.1.2 | 2017-04-01 |  0.7375824141490561 |
| 2.1.2 | 2017-05-01 |  0.9321115676166747 |
| 2.1.2 | 2017-06-01 |  0.9035191807723542 |
| 2.1.2 | 2017-07-01 |  0.7943107778136564 |
| 2.1.2 | 2017-08-01 |  0.9587118829771318 |
| 2.1.2 | 2017-09-01 |  0.3095434291503252 |
| 2.1.2 | 2017-10-01 |  0.5095831638663089 |
| 2.1.2 | 2017-11-01 |   0.623173460511748 |
| 2.1.2 | 2017-12-01 |  0.5131652020408329 |
| 2.1.2 | 2018-01-01 |  0.6183203709705837 |
| 2.1.2 | 2018-02-01 | 0.24988229283318547 |
| 2.1.2 | 2018-03-01 |                   0 |
| 2.1.2 | 2018-04-01 | 0.22089092184033451 |
| 2.1.2 | 2018-05-01 |  0.3128859641619505 |
| 2.1.2 | 2018-06-01 |  0.1669602242204613 |
| 2.1.2 | 2018-07-01 |  0.6602457811299443 |
| 2.1.2 | 2018-08-01 | 0.49155330261902225 |
| 2.1.2 | 2018-09-01 |   0.659851202580671 |
| 2.1.2 | 2018-10-01 |  0.5637119693071323 |
| 2.1.2 | 2018-11-01 |  0.8012226658542256 |
| 2.1.2 | 2018-12-01 |  0.7275944985276146 |
| 2.1.2 | 2019-01-01 |  0.7607099424015592 |
| 2.1.2 | 2019-02-01 |    0.88741124554339 |
| 2.1.2 | 2019-03-01 |  0.8219175128185935 |
| 2.1.2 | 2019-04-01 |  0.7299147003055472 |
| 2.1.2 | 2019-05-01 |  0.6605000383707311 |
| 2.1.2 | 2019-06-01 |   0.715628843550708 |
| 2.1.2 | 2019-07-01 |  0.6772167064445875 |
| 2.1.2 | 2019-08-01 |  0.6062830001486242 |
| 2.1.2 | 2019-09-01 |  0.6687519211066814 |
| 2.1.2 | 2019-10-01 |  0.7525965829767358 |
| 2.1.2 | 2019-11-01 |  0.7534374632787285 |
| 2.1.2 | 2019-12-01 |  0.5026972463975484 |
| 2.1.2 | 2020-01-01 |  0.5436423082612276 |
| 2.1.2 | 2020-02-01 |  0.6946510389700017 |
| 2.1.2 | 2020-03-01 |  0.7770529726648717 |
| 2.1.2 | 2020-04-01 |  0.6765063109044629 |
| 2.1.2 | 2020-05-01 |  0.6155286707902482 |
| 2.1.2 | 2020-06-01 |  0.6598535984054412 |
| 2.1.2 | 2020-07-01 |  0.8351247814043071 |
| 2.1.2 | 2020-08-01 |   0.553683704081756 |
| 2.1.2 | 2020-09-01 |  0.6840155765103035 |
| 2.1.2 | 2020-10-01 |  0.7434972806197802 |
| 2.1.2 | 2020-11-01 |  0.6933236637165021 |
| 2.1.2 | 2020-12-01 | 0.44155167050817345 |
| 2.1.2 | 2021-01-01 |  0.6111452277369959 |
| 2.1.2 | 2021-02-01 |  0.8720094340562979 |
| 2.1.2 | 2021-03-01 |  0.6428177937187659 |
| 2.1.2 | 2021-04-01 |  0.6448278173323456 |
| 2.1.2 | 2021-05-01 |  0.7689623555349367 |
| 2.1.2 | 2021-06-01 |  0.6294324259675208 |
| 2.1.2 | 2021-07-01 |  0.7854752972273344 |
| 2.1.2 | 2021-08-01 |  0.9980008838722996 |
| 2.1.2 | 2021-09-01 |  0.8350554511591554 |
| 2.1.2 | 2021-10-01 |  0.9182958340544896 |
| 2.1.2 | 2021-11-01 |  0.7149555854879349 |
| 2.1.2 | 2021-12-01 |  0.7639360713929293 |
| 2.1.2 | 2022-01-01 |  0.8194483718728034 |
| 2.1.2 | 2022-02-01 |                   0 |
| 2.1.2 | 2022-03-01 |  0.3712323266408757 |
| 2.1.2 | 2022-04-01 |                   0 |
| 2.1.2 | 2022-05-01 |                   0 |
| 2.1.2 | 2022-06-01 |                   0 |
| 2.1.2 | 2022-07-01 |                   0 |
| 2.1.2 | 2022-08-01 |                   0 |
| 2.1.2 | 2022-09-01 |                   0 |
| 2.1.2 | 2022-10-01 |                   0 |
| 2.1.2 | 2022-11-01 |  0.7219280948873623 |
| 2.1.2 | 2022-12-01 |  0.7219280948873623 |
| 2.1.2 | 2023-01-01 |                   0 |
| 2.1.2 | 2023-02-01 |                   0 |
| 2.1.2 | 2023-03-01 |                   0 |
| 2.1.2 | 2023-04-01 |                   1 |
| 2.1.2 | 2023-05-01 |                   0 |
| 2.1.2 | 2023-06-01 |                   0 |
| 2.1.2 | 2023-07-01 |                   0 |
| 2.1.2 | 2023-08-01 |                   0 |
| 2.1.2 | 2023-09-01 |                   0 |
| 2.1.2 | 2023-10-01 |                   0 |
| 2.1.2 | 2024-02-01 |                   0 |
| 2.1.2 | 2024-03-01 |                   0 |
| 2.1.2 | 2024-05-01 |                   0 |
| 2.1.2 | 2024-06-01 |                   0 |
| 2.1.2 | 2024-07-01 |                   0 |
| 2.1.2 | 2024-08-01 |                   0 |
| 2.1.2 | 2024-09-01 |                   0 |
| 2.1.2 | 2024-11-01 |                   0 |
| 2.1.2 | 2024-12-01 |                   0 |
| 2.1.2 | 2025-01-01 |                   0 |
| 2.1.2 | 2025-04-01 |                   0 |
| 2.1.3 | 2016-10-01 |   1.556656707462823 |
| 2.1.3 | 2016-11-01 |  1.0805834026756467 |
| 2.1.3 | 2016-12-01 |  1.2677702161044206 |
| 2.1.3 | 2017-01-01 |  0.5435644431995964 |
| 2.1.3 | 2017-02-01 |  0.6665783579949205 |
| 2.1.3 | 2017-03-01 |  1.1216407621868583 |
| 2.1.3 | 2017-04-01 |  1.2533138044603829 |
| 2.1.3 | 2017-05-01 |  0.6500224216483541 |
| 2.1.3 | 2017-06-01 |   1.159450229663267 |
| 2.1.3 | 2017-07-01 |   2.365596230357602 |
| 2.1.3 | 2017-08-01 |  1.4197367178034825 |
| 2.1.3 | 2017-09-01 |  0.7973265101474423 |
| 2.1.3 | 2017-10-01 |    1.07462769858425 |
| 2.1.3 | 2017-11-01 |  0.1370994788998177 |
| 2.1.3 | 2017-12-01 |    3.45852501923415 |
| 2.1.3 | 2018-01-01 |                   0 |
| 2.1.3 | 2018-02-01 |   1.061278124459133 |
| 2.1.3 | 2018-03-01 |  0.5032583347756459 |
| 2.1.3 | 2018-04-01 |                   0 |
| 2.1.3 | 2018-05-01 |  2.0640070700248825 |
| 2.1.3 | 2018-06-01 |   2.430251499923396 |
| 2.1.3 | 2018-07-01 |  2.8663841590260035 |
| 2.1.3 | 2018-08-01 |   3.242674110934391 |
| 2.1.3 | 2018-09-01 |    2.96744871555408 |
| 2.1.3 | 2018-10-01 |   2.934977947348595 |
| 2.1.3 | 2018-11-01 |  3.4387684501967324 |
| 2.1.3 | 2018-12-01 |  2.7376135598719595 |
| 2.1.3 | 2019-01-01 |   2.699393496051032 |
| 2.1.3 | 2019-02-01 |  3.0730467105453405 |
| 2.1.3 | 2019-03-01 |  3.1315472406135534 |
| 2.1.3 | 2019-04-01 |  1.8552831742978042 |
| 2.1.3 | 2019-05-01 |   2.904232600011563 |
| 2.1.3 | 2019-06-01 |  1.1786771758611048 |
| 2.1.3 | 2019-07-01 |   1.659478375263098 |
| 2.1.3 | 2019-08-01 |  3.4130352058921547 |
| 2.1.3 | 2019-09-01 |  3.3293835994817975 |
| 2.1.3 | 2019-10-01 |  2.9725653090104447 |
| 2.1.3 | 2019-11-01 |   3.897858400231928 |
| 2.1.3 | 2019-12-01 |  3.3820968599096344 |
| 2.1.3 | 2020-01-01 |   2.453449617139914 |
| 2.1.3 | 2020-02-01 |   3.242651730557721 |
| 2.1.3 | 2020-03-01 |  3.2031138829833763 |
| 2.1.3 | 2020-04-01 |  3.0910603725345376 |
| 2.1.3 | 2020-05-01 |  2.5988974452698903 |
| 2.1.3 | 2020-06-01 |  2.9807610840309424 |
| 2.1.3 | 2020-07-01 |  2.7613709890590004 |
| 2.1.3 | 2020-08-01 |  3.1307072453870446 |
| 2.1.3 | 2020-09-01 |  3.6355345587885055 |
| 2.1.3 | 2020-10-01 |  4.0160818044568005 |
| 2.1.3 | 2020-11-01 |   3.622010134689186 |
| 2.1.3 | 2020-12-01 |  3.6348891703268653 |
| 2.1.3 | 2021-01-01 |   3.934541403221684 |
| 2.1.3 | 2021-02-01 |   3.885181264307396 |
| 2.1.3 | 2021-03-01 |  3.7399695248226035 |
| 2.1.3 | 2021-04-01 |  3.4820717002603008 |
| 2.1.3 | 2021-05-01 |  3.2049508354018443 |
| 2.1.3 | 2021-06-01 |  3.8469204899890865 |
| 2.1.3 | 2021-07-01 |   4.094772772030676 |
| 2.1.3 | 2021-08-01 |  3.8294094676294006 |
| 2.1.3 | 2021-09-01 |   4.427161788153458 |
| 2.1.3 | 2021-10-01 |    4.43845521083953 |
| 2.1.3 | 2021-11-01 |   4.206340651419589 |
| 2.1.3 | 2021-12-01 |   4.044088544177608 |
| 2.1.3 | 2022-01-01 |   3.931402182275734 |
| 2.1.3 | 2022-02-01 |   4.153289114923419 |
| 2.1.3 | 2022-03-01 |   3.962343974614055 |
| 2.1.3 | 2022-04-01 |  3.9299841504812485 |
| 2.1.3 | 2022-05-01 |  3.5709410747781876 |
| 2.1.3 | 2022-06-01 |   3.474626501677166 |
| 2.1.3 | 2022-07-01 |  3.5395722619867227 |
| 2.1.3 | 2022-08-01 |   3.008694969562842 |
| 2.1.3 | 2022-09-01 |  3.7339182446284473 |
| 2.1.3 | 2022-10-01 |  3.0365766899407327 |
| 2.1.3 | 2022-11-01 |   3.740415529881632 |
| 2.1.3 | 2022-12-01 |  3.7424594525181902 |
| 2.1.3 | 2023-01-01 |  3.1981864313138506 |
| 2.1.3 | 2023-02-01 |   3.824252831282987 |
| 2.1.3 | 2023-03-01 |  3.5969694163174295 |
| 2.1.3 | 2023-04-01 |  3.0337940209922127 |
| 2.1.3 | 2023-05-01 |   3.327819531114783 |
| 2.1.3 | 2023-06-01 |                2.75 |
| 2.1.3 | 2023-07-01 |  1.5219280948873624 |
| 2.1.3 | 2023-08-01 |   1.584962500721156 |
| 2.1.3 | 2023-09-01 |   2.186704345910025 |
| 2.1.3 | 2023-10-01 |  0.9182958340544896 |
| 2.1.3 | 2024-03-01 |  1.9219280948873625 |
| 2.1.3 | 2024-05-01 |  0.8112781244591328 |
| 2.1.3 | 2024-06-01 |                   1 |
| 2.1.3 | 2024-07-01 |   1.584962500721156 |
| 2.1.3 | 2024-08-01 |                 1.5 |
| 2.1.3 | 2024-09-01 |                   0 |
| 2.1.3 | 2024-11-01 |  0.9709505944546688 |
| 2.1.3 | 2024-12-01 |                   0 |
| 2.1.3 | 2025-01-01 |                   0 |
| 2.1.4 | 2016-10-01 |                   7 |
| 2.1.4 | 2016-11-01 |                  43 |
| 2.1.4 | 2016-12-01 |                  21 |
| 2.1.4 | 2017-01-01 |                   8 |
| 2.1.4 | 2017-02-01 |                  23 |
| 2.1.4 | 2017-03-01 |                  16 |
| 2.1.4 | 2017-04-01 |                  34 |
| 2.1.4 | 2017-05-01 |                  12 |
| 2.1.4 | 2017-06-01 |                  81 |
| 2.1.4 | 2017-07-01 |                  13 |
| 2.1.4 | 2017-08-01 |                  16 |
| 2.1.4 | 2017-09-01 |                  29 |
| 2.1.4 | 2017-10-01 |                  30 |
| 2.1.4 | 2017-11-01 |                  52 |
| 2.1.4 | 2017-12-01 |                  21 |
| 2.1.4 | 2018-01-01 |                  13 |
| 2.1.4 | 2018-02-01 |                   8 |
| 2.1.4 | 2018-03-01 |                   9 |
| 2.1.4 | 2018-04-01 |                   1 |
| 2.1.4 | 2018-05-01 |                 156 |
| 2.1.4 | 2018-06-01 |                 268 |
| 2.1.4 | 2018-07-01 |                 189 |
| 2.1.4 | 2018-08-01 |                 201 |
| 2.1.4 | 2018-09-01 |                 132 |
| 2.1.4 | 2018-10-01 |                 279 |
| 2.1.4 | 2018-11-01 |                 141 |
| 2.1.4 | 2018-12-01 |                 115 |
| 2.1.4 | 2019-01-01 |                 121 |
| 2.1.4 | 2019-02-01 |                  61 |
| 2.1.4 | 2019-03-01 |                 200 |
| 2.1.4 | 2019-04-01 |                  82 |
| 2.1.4 | 2019-05-01 |                  31 |
| 2.1.4 | 2019-06-01 |                  61 |
| 2.1.4 | 2019-07-01 |                  38 |
| 2.1.4 | 2019-08-01 |                  82 |
| 2.1.4 | 2019-09-01 |                 102 |
| 2.1.4 | 2019-10-01 |                 123 |
| 2.1.4 | 2019-11-01 |                 129 |
| 2.1.4 | 2019-12-01 |                 133 |
| 2.1.4 | 2020-01-01 |                  89 |
| 2.1.4 | 2020-02-01 |                 170 |
| 2.1.4 | 2020-03-01 |                 133 |
| 2.1.4 | 2020-04-01 |                 129 |
| 2.1.4 | 2020-05-01 |                 133 |
| 2.1.4 | 2020-06-01 |                  85 |
| 2.1.4 | 2020-07-01 |                 119 |
| 2.1.4 | 2020-08-01 |                 125 |
| 2.1.4 | 2020-09-01 |                  81 |
| 2.1.4 | 2020-10-01 |                  61 |
| 2.1.4 | 2020-11-01 |                  90 |
| 2.1.4 | 2020-12-01 |                 123 |
| 2.1.4 | 2021-01-01 |                 139 |
| 2.1.4 | 2021-02-01 |                  58 |
| 2.1.4 | 2021-03-01 |                  93 |
| 2.1.4 | 2021-04-01 |                 114 |
| 2.1.4 | 2021-05-01 |                  55 |
| 2.1.4 | 2021-06-01 |                  67 |
| 2.1.4 | 2021-07-01 |                  67 |
| 2.1.4 | 2021-08-01 |                  81 |
| 2.1.4 | 2021-09-01 |                 144 |
| 2.1.4 | 2021-10-01 |                 136 |
| 2.1.4 | 2021-11-01 |                 114 |
| 2.1.4 | 2021-12-01 |                 207 |
| 2.1.4 | 2022-01-01 |                 146 |
| 2.1.4 | 2022-02-01 |                 110 |
| 2.1.4 | 2022-03-01 |                 127 |
| 2.1.4 | 2022-04-01 |                  78 |
| 2.1.4 | 2022-05-01 |                  44 |
| 2.1.4 | 2022-06-01 |                  50 |
| 2.1.4 | 2022-07-01 |                  30 |
| 2.1.4 | 2022-08-01 |                  20 |
| 2.1.4 | 2022-09-01 |                  43 |
| 2.1.4 | 2022-10-01 |                  24 |
| 2.1.4 | 2022-11-01 |                  56 |
| 2.1.4 | 2022-12-01 |                  43 |
| 2.1.4 | 2023-01-01 |                  30 |
| 2.1.4 | 2023-02-01 |                  33 |
| 2.1.4 | 2023-03-01 |                  44 |
| 2.1.4 | 2023-04-01 |                  23 |
| 2.1.4 | 2023-05-01 |                  16 |
| 2.1.4 | 2023-06-01 |                   8 |
| 2.1.4 | 2023-07-01 |                   5 |
| 2.1.4 | 2023-08-01 |                   3 |
| 2.1.4 | 2023-09-01 |                  11 |
| 2.1.4 | 2023-10-01 |                   3 |
| 2.1.4 | 2024-03-01 |                   5 |
| 2.1.4 | 2024-05-01 |                   4 |
| 2.1.4 | 2024-06-01 |                   2 |
| 2.1.4 | 2024-07-01 |                   3 |
| 2.1.4 | 2024-08-01 |                   4 |
| 2.1.4 | 2024-09-01 |                   1 |
| 2.1.4 | 2024-11-01 |                   5 |
| 2.1.4 | 2024-12-01 |                   1 |
| 2.1.4 | 2025-01-01 |                   1 |
